,user_id,data,data_type,length,time
18443,8033060478,Норм персонаж,text,13,1751654739
18444,8033060478,Ну это да,text,9,1751654782
18445,8033060478,У меня всё нормально,text,20,1751727725
18446,8033060478,ХАХАХАХПХАха,text,12,1751799982
18447,8033060478,Кто это создал?,text,15,1751799997
18448,8033060478,Удачи с экзаменами,text,18,1751967877
18449,5212219302,Очень,text,5,1750154796
18450,5212219302,#олд,text,4,1750154853
18451,5212219302,Видимо да,text,9,1750154996
18452,5212219302,Какая,text,5,1750155014
18453,5212219302,Какие,text,5,1750155015
18454,5212219302,А С КАКИХ ПОР ТЫ АДМИН,text,22,1750155026
18455,5212219302,АФТГЕТТ,text,7,1750155030
18456,5212219302,Кто,text,3,1750155043
18457,5212219302,Где,text,3,1750155044
18458,5212219302,Бля,text,3,1750155045
18459,5212219302,АХХАХАХАХАХХАХАХАХАХАХ,text,22,1750155051
18460,5212219302,Блчч,text,4,1750155053
18461,5212219302,А зачем похороны отмечатт,text,25,1750155062
18462,5212219302,Слава богу я не алмин,text,21,1750155070
18463,5212219302,А ОЙ,text,4,1750155077
18464,5212219302,НУ,text,2,1750155080
18465,5212219302,ЭЭ,text,2,1750155082
18466,5212219302,Я ньюшка,text,8,1750155085
18467,5212219302,Всмымли,text,7,1750155102
18468,5212219302,Так реально,text,11,1750155108
18469,5212219302,И кстати обычно по меркам флуда ты тоже,text,39,1750155118
18470,5212219302,Кто ты,text,6,1750155122
18471,5212219302,Да,text,2,1750155128
18472,5212219302,CAACAgIAAyEFAASj_XDDAAI1qGhRP4_x4DAD79KjQQ-VJHzNXFbWAAJ6cAACpgdZShyfiZB4ggnXNgQ,sticker,1,1750155151
18473,5212219302,Лабубк,text,6,1750155211
18474,5212219302,Лабу лабу,text,9,1750155214
18475,5212219302,Лабубу,text,6,1750155216
18476,5212219302,CAACAgIAAyEFAASj_XDDAAIjcmhP9LMAAQNfea4s01slToFjquvSQAAC0nAAAsJQWEpEf63nFjwMzzYE,sticker,1,1750155221
18477,5212219302,А ну,text,4,1750155294
18478,5212219302,Ээ,text,2,1750155294
18479,5212219302,Не верим,text,8,1750155301
18480,5212219302,Ла бош,text,6,1750155310
18481,5212219302,А когда,text,7,1750155323
18482,5212219302,Она,text,3,1750155325
18483,5212219302,Должна быть,text,11,1750155328
18484,5212219302,Ой,text,2,1750155336
18485,5212219302,Ну давайте,text,10,1750155340
18486,5212219302,ААХХААХА,text,8,1750155353
18487,5212219302,Фоуду меньше недели,text,19,1750155357
18488,5212219302,Ну тогда не надо,text,16,1750155371
18489,5212219302,Наверное...,text,11,1750155374
18490,5212219302,Ну блин без чистки скучно,text,25,1750155381
18491,5212219302,CAACAgIAAyEFAASj_XDDAAI122hRQHvD8hM3-IWl8gq3xNjmXDi0AAK4MgACG_QBSHT9HyVoZNn9NgQ,sticker,1,1750155387
18492,5212219302,Щас роль напишет,text,16,1750155601
18493,5212219302,И,text,1,1750155603
18494,5212219302,Спугнули,text,8,1750155621
18495,5212219302,А лаханя ньюшки боятся,text,22,1750155646
18496,5212219302,Бибиббебеб,text,10,1750155659
18497,5212219302,Го,text,2,1750155666
18498,5212219302,CAACAgIAAyEFAASj_XDDAAI2HmhRQcePdXMEEJYSllSvpYNzYD87AAKQFgAC82FhSwZsVgVE-dyPNgQ,sticker,1,1750155719
18499,5212219302,CAACAgIAAyEFAASj_XDDAAI2ImhRQdeVW9v5yJTbyKwcpzfp1JJvAALJWwACICLQS3GyaHUNJtqhNgQ,sticker,1,1750155735
18500,5212219302,Кстати может сюда бункер добавить,text,33,1750155785
18501,5212219302,Биля,text,4,1750155797
18502,5212219302,Игра,text,4,1750155801
18503,5212219302,Такая,text,5,1750155803
18504,5212219302,Ай ну молодца,text,13,1750155820
18505,5212219302,Да всех уже забулили,text,20,1750155856
18506,5212219302,Ооо,text,3,1750155867
18507,5212219302,Каеы,text,4,1750155868
18508,5212219302,CgACAgIAAyEFAASj_XDDAAId6GhP23M-AZC0RHVk8rE6xqEW_EapAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1750155878
18509,5212219302,ХААХХАХАХХАХААХАХА,text,18,1750155889
18510,5212219302,CgACAgIAAyEFAASj_XDDAAI2WGhRQntHExiyfG7xmz2iRETEuyJLAAImcQACrCRBSkCkdExPIWW_NgQ,animation,8,1750155899
18511,5212219302,Да,text,2,1750155926
18512,5212219302,Да,text,2,1750155941
18513,5212219302,CAACAgIAAyEFAASj_XDDAAI2Y2hRQq8KETkV_xBaojWXNotwadUiAALmGwACa9UZScWBj1hSSGpWNgQ,sticker,1,1750155951
18514,5212219302,Сносим флуд,text,11,1750155964
18515,5212219302,Уроо,text,4,1750155976
18516,5212219302,CgACAgIAAyEFAASj_XDDAAI2WGhRQntHExiyfG7xmz2iRETEuyJLAAImcQACrCRBSkCkdExPIWW_NgQ,animation,8,1750155980
18517,5212219302,CgACAgIAAyEFAASj_XDDAAId6GhP23M-AZC0RHVk8rE6xqEW_EapAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1750155982
18518,5212219302,CgACAgIAAyEFAASj_XDDAAI2gGhRQuvSeV0wPCcksCKy4gPz6lxoAAKJNAACzUy5SHJB-3W0cu4nNgQ,animation,2,1750156011
18519,5212219302,CgACAgIAAyEFAASj_XDDAAInnmhQCnOd9GeSaEhJMOmWakmRFJ4hAAIxOwAC5uQgS5sxxy5Yo1ZJNgQ,animation,6,1750156029
18520,5212219302,За что,text,6,1750156049
18521,5212219302,...,text,3,1750156050
18522,5212219302,Обнять,text,6,1750156055
18523,5212219302,Так,text,3,1750156059
18524,5212219302,Не было,text,7,1750156063
18525,5212219302,АХАХАХХААХХАПХАХХА,text,18,1750156067
18526,5212219302,Все молчб,text,9,1750156071
18527,5212219302,CgACAgIAAyEFAASj_XDDAAIrVmhQJLpcZ0BpKVSGXNKwNC1dVcekAAKdSwACJ4e4S63HtyDBGtDTNgQ,animation,4,1750156079
18528,5212219302,Окак,text,4,1750161544
18529,5212219302,Приветики,text,9,1750167949
18530,5212219302,ОУУУ,text,4,1750170079
18531,5212219302,МЕЧТА,text,5,1750170081
18532,5212219302,А,text,1,1750170085
18533,5212219302,А Я ТО ЧО,text,9,1750170088
18534,5212219302,Вот прощать над уметь,text,21,1750170108
18535,5212219302,+,text,1,1750170115
18536,5212219302,УТИ КАКИЕ,text,9,1750170127
18537,5212219302,АААА,text,4,1750170129
18538,5212219302,CgACAgIAAyEFAASj_XDDAAId6GhP23M-AZC0RHVk8rE6xqEW_EapAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1750170132
18539,5212219302,АФИГЕИТ,text,7,1750170145
18540,5212219302,Поцеловать,text,10,1750170161
18541,5212219302,А тут команда чмок работает?,text,28,1750170170
18542,5212219302,Чмок,text,4,1750170174
18543,5212219302,Да блин,text,7,1750170183
18544,5212219302,Жалк,text,4,1750170189
18545,5212219302,Я ее люблю а она не работает нигде,text,34,1750170198
18546,5212219302,Ненк,text,4,1750170199
18547,5212219302,Типа именно чмок,text,16,1750170204
18548,5212219302,CgACAgIAAyEFAASj_XDDAAIoOWhQDOcehYQlbOq65x__kPJrrpFMAAIObgACPS8AAUsKwHz1GeiKPzYE,animation,9,1750170210
18549,5212219302,Работало помню где то,text,21,1750170237
18550,5212219302,Кусь,text,4,1750170247
18551,5212219302,Во,text,2,1750170251
18552,5212219302,Хоть сто то,text,11,1750170259
18553,5212219302,CgACAgIAAyEFAASj_XDDAAId6GhP23M-AZC0RHVk8rE6xqEW_EapAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1750171426
18554,5212219302,АХУЕТЬ,text,6,1750171660
18555,5212219302,"Ладно, больше не буду буллить",text,29,1750171680
18556,5212219302,Мне кажется было ошибкой записывать именно голосовое..,text,54,1750171713
18557,5212219302,Оно теперь слишком популярное,text,29,1750171748
18558,5212219302,Блин вы когда успеваете видосы клепать,text,38,1750171782
18559,5212219302,CgACAgIAAyEFAASj_XDDAAIoOWhQDOcehYQlbOq65x__kPJrrpFMAAIObgACPS8AAUsKwHz1GeiKPzYE,animation,9,1750171785
18560,5212219302,По геншину,text,10,1750171847
18561,5212219302,Да,text,2,1750171850
18562,5212219302,Я все хочу зашарить,text,19,1750173125
18563,5212219302,Но там в аниме рисовка поносная,text,31,1750173133
18564,5212219302,А мангу читать долго,text,20,1750173141
18565,5212219302,А почему про меня такого нет,text,28,1750176682
18566,5212219302,Как посмотреть то,text,17,1750176687
18567,5212219302,Я забыла,text,8,1750176689
18568,5212219302,/teamgame@MafiaAzBot,text,20,1750176691
18569,5212219302,О,text,1,1750176755
18570,5212219302,Моя анкета,text,10,1750176758
18571,5212219302,Блин прикольно,text,14,1750176771
18572,5212219302,Ебать ты мощь,text,13,1750176776
18573,5212219302,Ага почти 100к,text,14,1750176824
18574,5212219302,Хз кто это,text,10,1750176835
18575,5212219302,Кто ты воин...,text,14,1750176844
18576,5212219302,А почему у всех так многа,text,25,1750176896
18577,5212219302,А ну я год где то вообще никуда не заходила,text,43,1750176933
18578,5212219302,Люди без личной жизни,text,21,1750176939
18579,5212219302,Хз,text,2,1750176940
18580,5212219302,Ахует,text,5,1750176955
18581,5212219302,"Не норма, это типа не норма флуда, просто человек столько набирает за неделю",text,76,1750177019
18582,5212219302,+,text,1,1750177022
18583,5212219302,Ферма,text,5,1750177035
18584,5212219302,Ненадо,text,6,1750177037
18585,5212219302,Не надо..,text,9,1750177039
18586,5212219302,Тетя икс,text,8,1750177290
18587,5212219302,Господи что,text,11,1750229820
18588,5212219302,ХАХААХАХ,text,8,1750229826
18589,5212219302,Бля,text,3,1750229828
18590,5212219302,Окак,text,4,1750229841
18591,5212219302,Норм,text,4,1750229842
18592,5212219302,Селестина это пиздец,text,20,1750229855
18593,5212219302,"Где не была, везде пиздос полный",text,32,1750229863
18594,5212219302,CgACAgQAAyEFAASj_XDDAAIrSGhQI5p62kFue1_YOLeFum59l9hIAAJlBgACV5XFUfL-cC1Q8obENgQ,animation,5,1750229866
18595,5212219302,Постоянно отн отменяет,text,22,1750229883
18596,5212219302,И ничо делать не дает,text,21,1750229888
18597,5212219302,Ахуеть,text,6,1750230357
18598,5212219302,Опять видео в реках,text,19,1750230362
18599,5212219302,Я в шоке,text,8,1750230365
18600,5212219302,Появилось вместо с уведомлением о нем,text,37,1750230376
18601,5212219302,А нео нем,text,9,1750230393
18602,5212219302,Ну лан,text,6,1750230396
18603,5212219302,В реках и ладно,text,15,1750230399
18604,5212219302,Эх,text,2,1750230772
18605,5212219302,Жалко,text,5,1750230774
18606,5212219302,А скол ко у него еще братьев,text,28,1750235239
18607,5212219302,Хз,text,2,1750235256
18608,5212219302,Китай все таки,text,14,1750235267
18609,5212219302,Яя,text,2,1750235291
18610,5212219302,BAACAgIAAyEFAASj_XDDAAJEI2hShzC6sUvg9KAIkNXCzhqpzXtxAAJtcgACZWCYSliTxj7IGMnnNgQ,video,8,1750239024
18611,5212219302,А меня тут нет,text,14,1750239028
18612,5212219302,...,text,3,1750239030
18613,5212219302,Ужас,text,4,1750239032
18614,5212219302,КАКАЯ СЕРИЯ,text,11,1750242550
18615,5212219302,О,text,1,1750254808
18616,5212219302,Шипперим,text,8,1750254811
18617,5212219302,Эй,text,2,1750254815
18618,5212219302,А со смущает,text,12,1750254832
18619,5212219302,Жиза,text,4,1750254865
18620,5212219302,Мой кинн,text,8,1750254869
18621,5212219302,CgACAgIAAyEFAASj_XDDAAJIsGhSxRimGqGRHlWEcE-rSuWj7qbvAAJLPwAC-ELASW1-8i4qqZF1NgQ,animation,10,1750254872
18622,5212219302,Удачи,text,5,1750254884
18623,5212219302,Оо,text,2,1750254903
18624,5212219302,Хз мне эти тесты врут,text,21,1750254910
18625,5212219302,Абсолютно в е разное выдают,text,27,1750254921
18626,5212219302,CgACAgIAAyEFAASj_XDDAAJIsGhSxRimGqGRHlWEcE-rSuWj7qbvAAJLPwAC-ELASW1-8i4qqZF1NgQ,animation,10,1750268209
18627,5212219302,Окак,text,4,1750271408
18628,5212219302,CgACAgIAAyEFAASj_XDDAAIoOWhQDOcehYQlbOq65x__kPJrrpFMAAIObgACPS8AAUsKwHz1GeiKPzYE,animation,9,1750271412
18629,5212219302,ООО привета,text,11,1750273395
18630,5212219302,Да,text,2,1750277457
18631,5212219302,Мне кажется ты и будешь самой высокой,text,37,1750277475
18632,5212219302,Люблю высоких людей,text,19,1750277522
18633,5212219302,Чо,text,2,1750277558
18634,5212219302,Удачки,text,6,1750277587
18635,5212219302,Ну и туда их,text,12,1750277600
18636,5212219302,"Гены, и еще множество факторов",text,30,1750277649
18637,5212219302,А скокс тебе,text,12,1750277658
18638,5212219302,Ой,text,2,1750277668
18639,5212219302,Утии мини бро,text,13,1750277689
18640,5212219302,Окак,text,4,1750277748
18641,5212219302,А чо за видос такоц,text,19,1750277753
18642,5212219302,Даа,text,3,1750277762
18643,5212219302,Ну блин,text,7,1750277809
18644,5212219302,CgACAgIAAyEFAASj_XDDAAIrVmhQJLpcZ0BpKVSGXNKwNC1dVcekAAKdSwACJ4e4S63HtyDBGtDTNgQ,animation,4,1750277814
18645,5212219302,Пхппаххах,text,9,1750277942
18646,5212219302,Гении,text,5,1750277944
18647,5212219302,Споки ноки всем !❤️,text,19,1750277989
18648,5212219302,ООО ПОЗДРАВЛЯЮ!!,text,16,1750326110
18649,5212219302,"О, живой",text,8,1750418530
18650,5212219302,Жиза,text,4,1750423219
18651,5212219302,Я тож,text,5,1750439181
18652,5212219302,Да,text,2,1750439185
18653,5212219302,CAACAgIAAyEFAASj_XDDAAJYomhVlRRpZks5MKUFNM7AinSK91ugAAKMYAACK_loS3xuhdP9Glf-NgQ,sticker,1,1750439188
18654,5212219302,Можно миям щас начаьь,text,21,1750439262
18655,5212219302,Прям,text,4,1750439264
18656,5212219302,! Почему я мирный,text,17,1750439288
18657,5212219302,"!
..",text,4,1750439294
18658,5212219302,Да,text,2,1750439304
18659,5212219302,Да,text,2,1750439336
18660,5212219302,Избавили от страданий,text,21,1750439345
18661,5212219302,CAACAgIAAyEFAASj_XDDAAJYx2hVlbV9MBBiv05xsFf2KAK7eBtqAAKVRgACkf5xSVJff6kX00bgNgQ,sticker,1,1750439349
18662,5212219302,Я хуею,text,6,1750439463
18663,5212219302,Реально спит,text,12,1750439766
18664,5212219302,Имба,text,4,1750439768
18665,5212219302,Это что такое,text,13,1750439814
18666,5212219302,CAACAgIAAyEFAASj_XDDAAJYx2hVlbV9MBBiv05xsFf2KAK7eBtqAAKVRgACkf5xSVJff6kX00bgNgQ,sticker,1,1750439822
18667,5212219302,Ну лан,text,6,1750439828
18668,5212219302,ХАХААХАХА,text,9,1750439918
18669,5212219302,Имба,text,4,1750439920
18670,5212219302,Го еще раз,text,10,1750440036
18671,5212219302,/start@MafiaAzBot,text,17,1750440038
18672,5212219302,CAACAgIAAyEFAASj_XDDAAJYx2hVlbV9MBBiv05xsFf2KAK7eBtqAAKVRgACkf5xSVJff6kX00bgNgQ,sticker,1,1750440438
18673,5212219302,А Я ТЕБЯ ЛЕЧИЛА,text,15,1750440562
18674,5212219302,CAACAgIAAyEFAASj_XDDAAJZl2hVmnXJa9GPptbvnYU6cnuyoq5fAAIeFwACMLNYS1ZHypj0UQb7NgQ,sticker,1,1750440565
18675,5212219302,Бля,text,3,1750562261
18676,5212219302,Как ее,text,6,1750562263
18677,5212219302,Так,text,3,1750562270
18678,5212219302,Хз короче,text,9,1750562272
18679,5212219302,А ну пох тогда,text,14,1750571001
18680,5212219302,CAACAgIAAyEFAASj_XDDAAI2HmhRQcePdXMEEJYSllSvpYNzYD87AAKQFgAC82FhSwZsVgVE-dyPNgQ,sticker,1,1750571009
18681,5212219302,Когда,text,5,1750598300
18682,5212219302,Ааа,text,3,1750598311
18683,5212219302,Пон,text,3,1750598312
18684,5212219302,Ой да я,text,7,1750598320
18685,5212219302,Наверн,text,6,1750598423
18686,5212219302,Хезк,text,4,1750598452
18687,5212219302,Да,text,2,1750598479
18688,5212219302,Даа,text,3,1750598488
18689,5212219302,Кто ж так обижен то,text,19,1750598529
18690,5212219302,Что аж 2 раза,text,13,1750598533
18691,5212219302,Так она ж сказала что ее пытались убить,text,39,1750598571
18692,5212219302,Не разве?,text,9,1750598575
18693,5212219302,Или чо,text,6,1750598579
18694,5212219302,Имба,text,4,1750598583
18695,5212219302,АААА,text,4,1750598594
18696,5212219302,Эт не она,text,9,1750598603
18697,5212219302,Ну,text,2,1750598604
18698,5212219302,Не советую,text,10,1750598607
18699,5212219302,Вам прост хуже будет,text,20,1750598624
18700,5212219302,CAACAgIAAyEFAASj_XDDAAJYomhVlRRpZks5MKUFNM7AinSK91ugAAKMYAACK_loS3xuhdP9Glf-NgQ,sticker,1,1750598639
18701,5212219302,У вас я вижу флирт элитный,text,26,1750617286
18702,5212219302,Стата вся,text,9,1750617442
18703,5212219302,CAACAgIAAyEFAASj_XDDAAJYx2hVlbV9MBBiv05xsFf2KAK7eBtqAAKVRgACkf5xSVJff6kX00bgNgQ,sticker,1,1750617445
18704,5212219302,ОООО,text,4,1750618093
18705,5212219302,Имба,text,4,1750618095
18706,5212219302,Покажете?,text,9,1750618097
18707,5212219302,Оооо имба,text,9,1750619234
18708,5212219302,Красотк,text,7,1750619259
18709,5212219302,Какие предметы?,text,15,1750663047
18710,5212219302,И город,text,7,1750663055
18711,5212219302,СКОКА,text,5,1750663086
18712,5212219302,А скок баллов у тебя в сумме...,text,31,1750663094
18713,5212219302,ААА,text,3,1750663102
18714,5212219302,Ой ну какая красотаа,text,20,1750790118
18715,5212219302,ООО С ДРШКОЙ!!!!,text,16,1750791391
18716,5212219302,CgACAgIAAyEFAASj_XDDAAId6GhP23M-AZC0RHVk8rE6xqEW_EapAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1750792793
18717,5212219302,А какая норма?..,text,16,1750839853
18718,5212219302,Кто я,text,5,1750839856
18719,5212219302,Ну блииин,text,9,1750839869
18720,5212219302,Жа,text,2,1750840086
18721,5212219302,Да,text,2,1750840087
18722,5212219302,А шо так много у всех соо,text,25,1750840533
18723,5212219302,Скока нормаа,text,12,1750840536
18724,5212219302,Что два...,text,10,1750840558
18725,5212219302,Две сотки?,text,10,1750840562
18726,5212219302,Спасибо,text,7,1750840575
18727,5212219302,АААА,text,4,1750840581
18728,5212219302,Спасите?,text,8,1750840584
18729,5212219302,Ладно,text,5,1750840589
18730,5212219302,Активить буду обещвю,text,20,1750840595
18731,5212219302,CAACAgIAAyEFAASj_XDDAAJs9GhbtRdDwwz6Z6SvmjBC2jpLThcpAAL5dQACD434SNWat1xD0X3jNgQ,sticker,1,1750840599
18732,5212219302,АХААХАХХААХ,text,11,1750840620
18733,5212219302,Да чо у вас так многа,text,21,1750840899
18734,5212219302,Я в шоке,text,8,1750840903
18735,5212219302,Да я сама виновата что фудов понабрала а теперь жалуюсь что мало в каждом фуде набираю,text,86,1750841025
18736,5212219302,О,text,1,1750841062
18737,5212219302,Чо,text,2,1750841063
18738,5212219302,ДА,text,2,1750841095
18739,5212219302,Огэ меня добило,text,15,1750841099
18740,5212219302,У меня 3 флуда считая этих и я постоянно гуляю и даже спать не успеваю поэтому я мало активлю,text,93,1750841116
18741,5212219302,БЛЯЯЯТ,text,6,1750841859
18742,5212219302,Я вообще готовить не умею даже яичницу с трудом делаю,text,53,1750842114
18743,5212219302,ШО,text,2,1750842119
18744,5212219302,ШО,text,2,1750842122
18745,5212219302,БЛЯТЬ,text,5,1750842220
18746,5212219302,Да пошёл он,text,11,1750842224
18747,5212219302,КУДА В 10,text,9,1750842233
18748,5212219302,Дети сейчас такие мразоы стали,text,30,1750842241
18749,5212219302,Я ужастик смотрю,text,16,1750875673
18750,5212219302,Но поиграй.,text,11,1750875675
18751,5212219302,Поиграю,text,7,1750875678
18752,5212219302,Чуть чут,text,8,1750875681
18753,5212219302,Бля,text,3,1750875827
18754,5212219302,Нам пизда,text,9,1750875832
18755,5212219302,CgACAgIAAyEFAASj_XDDAAJwhmhcPsfPihiPlmpkzzPLz-pXJTWiAALBXgACpQ94SiGxQA2stupANgQ,animation,7,1750875847
18756,5212219302,Нихуя предьява,text,14,1750875951
18757,5212219302,DQACAgIAAyEFAASj_XDDAAJwo2hcPz9mOIBbE9EmJnLaRP1yGhwjAALpeQACOJjgSomWZQ59P6ZGNgQ,video_note,8,1750875967
18758,5212219302,(((,text,3,1750875981
18759,5212219302,Ужастик,text,7,1750875991
18760,5212219302,та я ужастик смотрб,text,19,1750876012
18761,5212219302,Да я ужастик,text,12,1750876027
18762,5212219302,Смотрю,text,6,1750876034
18763,5212219302,Эх бля,text,6,1750876048
18764,5212219302,На ладна,text,8,1750876052
18765,5212219302,Да ваще,text,7,1750876070
18766,5212219302,Но ужастик правда смотрб,text,24,1750876078
18767,5212219302,CgACAgIAAyEFAASj_XDDAAJwymhcP7okAAF-3w7xFUATbOJ-ncpOIwACCVAAAtgasUiH1p5U1Wc_CTYE,animation,12,1750876090
18768,5212219302,АХАХААХАХЭАХАЭ,text,14,1750886439
18769,5212219302,Кто я,text,5,1750886440
18770,5212219302,Боя,text,3,1750886445
18771,5212219302,Ну,text,2,1750886446
18772,5212219302,Почти норма,text,11,1750886475
18773,5212219302,Споки ноке,text,10,1750886478
18774,5212219302,Надо было все таки прочитать ранобю,text,35,1750922972
18775,5212219302,Ой,text,2,1750922974
18776,5212219302,Ранобэ,text,6,1750922977
18777,5212219302,А чо лучше сделать,text,18,1750922985
18778,5212219302,Мангу или ранобэ прочитать?,text,27,1750922994
18779,5212219302,Ой и привета нью,text,16,1750923003
18780,5212219302,УХ ТЫ,text,5,1750923015
18781,5212219302,Аааа,text,4,1750923027
18782,5212219302,Блин,text,4,1750923030
18783,5212219302,Каеф,text,4,1750923032
18784,5212219302,Хорошо),text,7,1750923037
18785,5212219302,КАК,text,3,1750932959
18786,5212219302,ОКАА,text,4,1750932961
18787,5212219302,Нью что ле,text,10,1750932966
18788,5212219302,Ой привета,text,10,1750932983
18789,5212219302,В зависимости от оценок? .,text,26,1750933000
18790,5212219302,..,text,2,1750933002
18791,5212219302,Навернок,text,8,1750933005
18792,5212219302,А у тя не красный?,text,18,1750933041
18793,5212219302,ООООО ПОЗДРАВЛЯЮ,text,16,1750940564
18794,5212219302,Добрый,text,6,1750940695
18795,5212219302,Аву поменял я аж не узнала,text,26,1750954671
18796,5212219302,Да,text,2,1750954724
18797,5212219302,А чистка в пятницу ведь,text,23,1750954772
18798,5212219302,ТАК,text,3,1750954780
18799,5212219302,А хули оно,text,10,1750954783
18800,5212219302,Закрепилось,text,11,1750954787
18801,5212219302,Чо,text,2,1750954806
18802,5212219302,Да бля я закрепила что б вам не видно было,text,42,1750954815
18803,5212219302,Вам видно?,text,10,1750954819
18804,5212219302,Да билять,text,9,1750954832
18805,5212219302,Я знаю,text,6,1750954834
18806,5212219302,Тааак,text,5,1750954837
18807,5212219302,То есть я не могу даж ничо себе закрепить,text,41,1750954845
18808,5212219302,Обидно,text,6,1750954847
18809,5212219302,Я забываю просто постояноо,text,26,1750954863
18810,5212219302,Это база,text,8,1750954909
18811,5212219302,Кто я,text,5,1750957257
18812,5212219302,ДА КУДА ОН СОЛО ХАВАЕТ,text,22,1750957266
18813,5212219302,СОО,text,3,1750957269
18814,5212219302,Он со афигел,text,12,1750957273
18815,5212219302,Вчера больше было,text,17,1750957279
18816,5212219302,А так 200 же было,text,17,1750957303
18817,5212219302,CgACAgIAAyEFAASj_XDDAAJ052hdfP9yQWAAAWW--YJ0nXu2XaGZBgACCVAAAtgasUiH1p5U1Wc_CTYE,animation,12,1750957311
18818,5212219302,А почему для меня 20,text,20,1750957333
18819,5212219302,Дискриминация,text,13,1750957348
18820,5212219302,CgACAgIAAyEFAASj_XDDAAJ072hdfSpmKWYotSszAgecJAtiMSqIAAIObgACPS8AAUsKwHz1GeiKPzYE,animation,9,1750957354
18821,5212219302,Ладно.. Наберу я 200,text,20,1750957363
18822,5212219302,Может в мафию хоть тогда,text,24,1750957369
18823,5212219302,Да,text,2,1750957402
18824,5212219302,Может в мафию..,text,15,1750957485
18825,5212219302,Ххахааахха,text,10,1750957504
18826,5212219302,Одна буду игратьь,text,17,1750957507
18827,5212219302,ВХХААХАХАХАХАХХА,text,16,1750957627
18828,5212219302,Да,text,2,1750957627
18829,5212219302,Очень,text,5,1750957631
18830,5212219302,Хорошо,text,6,1750962798
18831,5212219302,Я прочитала что дралась,text,23,1750962812
18832,5212219302,Ты стен?,text,8,1750964432
18833,5212219302,Бляя,text,4,1750964436
18834,5212219302,Может ты голодни,text,16,1750964440
18835,5212219302,Или на стрессе,text,14,1750964445
18836,5212219302,Эвоно как,text,9,1750964463
18837,5212219302,Шо,text,2,1750964671
18838,5212219302,CgACAgQAAyEFAASj_XDDAAJ4Y2heUlxgqKH_QqBiKwjKcuEjqw_RAAJlBgACV5XFUfL-cC1Q8obENgQ,animation,5,1751011932
18839,5212219302,Кто я,text,5,1751011935
18840,5212219302,Опять сожраль,text,13,1751011946
18841,5212219302,Ой,text,2,1751016063
18842,5212219302,Хорошо,text,6,1751016074
18843,5212219302,Урааа ньшка,text,11,1751016106
18844,5212219302,Ньюшка,text,6,1751016108
18845,5212219302,ооооо,text,5,1751016127
18846,5212219302,Каеф,text,4,1751016128
18847,5212219302,Да,text,2,1751016148
18848,5212219302,CgACAgIAAyEFAASj_XDDAAJ4pmheYtffU0ktxxg9NXJUfljxy4dUAAI3XwAC58TwSGl7qzT8kk63NgQ,animation,1,1751016151
18849,5212219302,А это чо было,text,13,1751016158
18850,5212219302,Ночью гулять самый сок,text,22,1751018784
18851,5212219302,Я тока увидела,text,14,1751018806
18852,5212219302,ДА,text,2,1751022385
18853,5212219302,Я ВИДЕЛА,text,8,1751022387
18854,5212219302,Один в один,text,11,1751022390
18855,5212219302,Кто я,text,5,1751028112
18856,5212219302,Ну,text,2,1751028116
18857,5212219302,Норма присутствует,text,18,1751028123
18858,5212219302,ОООО ПОЗДРАВЛЯЮ!!!,text,18,1751037445
18859,5212219302,Кто я,text,5,1751037448
18860,5212219302,Вса,text,3,1751037452
18861,5212219302,Норм,text,4,1751037453
18862,5212219302,Аээ,text,3,1751037568
18863,5212219302,Ну тебе варнов навалят,text,22,1751037573
18864,5212219302,Попиши чут чут,text,14,1751037590
18865,5212219302,Та и вср,text,8,1751037594
18866,5212219302,Даа,text,3,1751037619
18867,5212219302,Ник ток что свой вернула,text,24,1751037627
18868,5212219302,CgACAgQAAyEFAASj_XDDAAJ4Y2heUlxgqKH_QqBiKwjKcuEjqw_RAAJlBgACV5XFUfL-cC1Q8obENgQ,animation,5,1751037639
18869,5212219302,Эх,text,2,1751037715
18870,5212219302,Ну они скоро закончатся,text,23,1751037721
18871,5212219302,Нуууу,text,5,1751037728
18872,5212219302,У всех все трдиаидуально,text,24,1751037739
18873,5212219302,А скок треня?,text,13,1751037746
18874,5212219302,"А ну если прям максимально серьезно играть, то это прям пиздец будет",text,68,1751037780
18875,5212219302,БЛЯЯЯ,text,5,1751038295
18876,5212219302,Кто я,text,5,1751041935
18877,5212219302,Ирис не кушай,text,13,1751041941
18878,5212219302,Кто ты,text,6,1751042086
18879,5212219302,Так норм,text,8,1751042090
18880,5212219302,Же,text,2,1751042091
18881,5212219302,Ну,text,2,1751042092
18882,5212219302,+-,text,2,1751042095
18883,5212219302,Аянами рей,text,10,1751042218
18884,5212219302,О,text,1,1751044527
18885,5212219302,Чистка прошла,text,13,1751044531
18886,5212219302,Прикл,text,5,1751044533
18887,5212219302,Опять норму набирать😭,text,21,1751044568
18888,5212219302,А сколько она в итоге то...,text,27,1751044575
18889,5212219302,Все нормес,text,10,1751044595
18890,5212219302,Го,text,2,1751044846
18891,5212219302,/start@MafiaAzBot,text,17,1751044848
